file,algo,level,target,n,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
graphstate_indep_none_12_s45.qasm,graphstate,indep,none,12,0.017782154,-0.13316241,0.061468136,0.09602115,0.08382077,-0.08608938,0.012550304,-0.011411002,0.121415645,0.076128796,-0.10249106,0.04761544,-0.10558912,-0.003681158,-0.10202411,-0.06430569,-0.06639003,0.113315605,-0.008699794,0.15809944,-0.09713408,-0.020810949,-0.040181123,-0.079837866,-0.07187887,-0.16359937,0.15202232,0.02535894,0.19763564,0.22336051,0.038181793,0.04209844,0.012371623,-0.012136927,-0.032999888,-0.07631526,0.18129736,-0.08774771,-0.13660435,0.0776847,-0.101194434,0.108233266,0.12391711,-0.054298528,-0.16894533,0.05324168,-0.082656935,0.15341252,0.14612684,0.036899257,-0.04313965,0.0060653402,0.10813906,0.0534212,-0.035570893,0.14615738,-0.031860996,0.21117316,-0.005345486,0.11736545,-0.1441254,0.203436,-0.0628849,-0.008901942,-0.10002935,-0.1583577,-0.09694231,0.0074356254,0.061189525,-0.0018588471,0.06696085,0.07708692,-0.23829447,0.07892878,-0.06191449,-0.03645998,-0.16136713,0.016993549,-0.12610255,-0.06786501,0.07838822,0.011952645,-0.06127781,0.13615428,0.021330344,-0.015424131,-0.13663252,0.11248602,0.03450933,-0.0014871248,0.046692472,-0.0037294535,0.18160997,-0.07587473,-0.08617514,-0.17285371,-0.11338018,-0.028200721,0.13411602,-0.12104702,-0.057947237,0.09867636,0.0064749816,0.040129676,-0.15184788,0.08297846,0.08379083,0.10471248,0.17086066,0.18343347,0.051995393,0.050425895,0.040791243,0.046264082,0.031146515,-0.17178887,-0.10177377,0.013937113,0.1264317,-0.10119434,-0.083422795,-0.023325266,-0.04141948,0.023468394,0.116625674,0.106326126,-0.13351375,-0.0043473938
graphstate_indep_none_12_s46.qasm,graphstate,indep,none,12,0.016041232,-0.13537388,0.06259599,0.097746074,0.08455374,-0.08854384,0.014385831,-0.010660668,0.1215076,0.07630976,-0.101643875,0.04725564,-0.10628219,-0.0017846407,-0.102058835,-0.066202976,-0.06576041,0.11612733,-0.009717345,0.15945181,-0.09715505,-0.019384516,-0.042277165,-0.081615835,-0.07423766,-0.16258168,0.15378384,0.025857585,0.19848727,0.22279543,0.03703887,0.043499593,0.009795377,-0.009603026,-0.03237843,-0.07817789,0.1828483,-0.088792115,-0.1397246,0.07721594,-0.1017001,0.111021526,0.12560639,-0.056391783,-0.1718543,0.053209603,-0.0813514,0.15352386,0.1467985,0.038338866,-0.044364,0.0057692314,0.1097083,0.052891064,-0.03602048,0.14691685,-0.035043593,0.2125658,-0.004373211,0.11775965,-0.14516193,0.20528576,-0.064518765,-0.007740635,-0.099424906,-0.15980572,-0.098700844,0.00958076,0.061556313,-0.002375471,0.06822876,0.077534445,-0.23997298,0.08090389,-0.06166139,-0.03705512,-0.15943241,0.016418366,-0.12796117,-0.06820333,0.079054795,0.009880304,-0.06349077,0.13620657,0.020503247,-0.016596548,-0.13549295,0.11274115,0.032765422,-0.00063961605,0.04646391,-0.002456597,0.18227668,-0.07627887,-0.08684126,-0.17363626,-0.11399706,-0.02686658,0.13510388,-0.122124396,-0.05604683,0.09949257,0.006525999,0.03877697,-0.1530638,0.0826408,0.084905535,0.10514042,0.1728407,0.18504511,0.05031822,0.050983656,0.039557148,0.04760563,0.032131612,-0.17242923,-0.101376735,0.01687366,0.124940895,-0.101892106,-0.08368225,-0.023049135,-0.043085147,0.025520671,0.11818254,0.10861996,-0.13514465,-0.006487565
graphstate_indep_none_12_s47.qasm,graphstate,indep,none,12,0.01647942,-0.13366792,0.062191024,0.09745293,0.08497154,-0.087718785,0.013977054,-0.010380986,0.12127406,0.07588945,-0.101201676,0.046516962,-0.10668594,-0.002348032,-0.101523906,-0.06562145,-0.065628596,0.11357081,-0.00916425,0.15880659,-0.09725907,-0.019372337,-0.04195851,-0.08140225,-0.07362617,-0.1620967,0.15364464,0.025792677,0.19846424,0.22165227,0.037081864,0.043587945,0.009646895,-0.009765228,-0.032302357,-0.07618769,0.18123682,-0.08867815,-0.13841058,0.07740118,-0.100846745,0.10991396,0.12402887,-0.055893306,-0.17003286,0.052337203,-0.081329644,0.15348667,0.1462084,0.038563777,-0.04356152,0.006583777,0.10914505,0.053303875,-0.03517367,0.14673495,-0.03442408,0.21208481,-0.0038439701,0.11705323,-0.1451059,0.20431727,-0.06354018,-0.008180626,-0.09910708,-0.15818611,-0.09857636,0.009506217,0.061263654,-0.0019791154,0.068119116,0.076894365,-0.23903447,0.07954267,-0.061154332,-0.03650579,-0.15833731,0.016414337,-0.12723681,-0.06702174,0.07773703,0.010069585,-0.063045576,0.13498509,0.020395694,-0.015820205,-0.13536221,0.11158148,0.0319022,0.00024294853,0.046745803,-0.0021789975,0.18132329,-0.07532441,-0.08684402,-0.17277183,-0.113947205,-0.02725448,0.13394453,-0.120300904,-0.055590905,0.09885114,0.006894486,0.0390455,-0.15203182,0.08191976,0.084896386,0.10486616,0.17194088,0.18433455,0.04965747,0.050970733,0.038396012,0.04829678,0.031906933,-0.17122158,-0.1014319,0.015854718,0.124713965,-0.1010613,-0.08346381,-0.022202041,-0.042965084,0.02545405,0.11768216,0.10704254,-0.1349205,-0.0059945253
graphstate_indep_none_12_s48.qasm,graphstate,indep,none,12,0.016532771,-0.13414828,0.062124297,0.097435266,0.08506457,-0.08817916,0.013839633,-0.0106795775,0.12098962,0.07584822,-0.101465255,0.04686268,-0.10635028,-0.0024207914,-0.10124202,-0.065665126,-0.065746196,0.1138973,-0.009002416,0.15896629,-0.09707408,-0.019174546,-0.041824404,-0.08102638,-0.07370852,-0.16207223,0.15359794,0.025771318,0.1983036,0.22144367,0.03692888,0.043540247,0.009711399,-0.009742061,-0.032327797,-0.076693214,0.18153888,-0.0887089,-0.13885131,0.07723064,-0.10096613,0.10965322,0.12428858,-0.05588612,-0.17036732,0.052312132,-0.08117719,0.15339863,0.14653689,0.038802873,-0.04317824,0.006164253,0.1092844,0.05319836,-0.035278324,0.14672513,-0.034473207,0.21242829,-0.0043075737,0.11695846,-0.14476088,0.2050996,-0.06386127,-0.007939511,-0.09916914,-0.1586574,-0.098590076,0.009459197,0.06112556,-0.0018477662,0.06815826,0.076732434,-0.23912403,0.0797776,-0.061185665,-0.036388163,-0.15870057,0.016590292,-0.1274168,-0.067252226,0.077647775,0.010467285,-0.062811255,0.13500041,0.020114614,-0.016104203,-0.1352583,0.11189259,0.032457143,-0.00029248968,0.046717715,-0.002141008,0.18163504,-0.07531833,-0.086508915,-0.1728529,-0.11371841,-0.027374057,0.13409327,-0.120565966,-0.05561532,0.098852135,0.006655165,0.038985785,-0.15219961,0.08200917,0.08467701,0.104908235,0.17227565,0.184224,0.049733162,0.05050178,0.038856402,0.048084475,0.032068413,-0.17125387,-0.101349056,0.015968708,0.12488347,-0.101181366,-0.08325683,-0.02270305,-0.042727098,0.025243986,0.11790351,0.10741114,-0.13459477,-0.006293635
graphstate_indep_none_12_s49.qasm,graphstate,indep,none,12,0.018789114,-0.13116774,0.061458144,0.0939352,0.08356997,-0.08461089,0.011749728,-0.011239224,0.12098086,0.07562708,-0.10316769,0.047595333,-0.105300725,-0.004648616,-0.101435415,-0.06285963,-0.06664982,0.11071183,-0.0078545725,0.15753976,-0.097150125,-0.020936307,-0.038732126,-0.07820601,-0.07069189,-0.16410145,0.15060367,0.025289338,0.19742475,0.22256961,0.038532276,0.041364335,0.013391007,-0.013203621,-0.033550378,-0.0742374,0.17953086,-0.08702465,-0.13443437,0.07831518,-0.10060639,0.10651355,0.12281924,-0.052620128,-0.16689563,0.05231447,-0.08357103,0.15332365,0.14514393,0.035875157,-0.041847948,0.006430724,0.1070539,0.054570377,-0.03494175,0.14594841,-0.029734408,0.21040832,-0.005455907,0.11684833,-0.14415263,0.20232338,-0.062141486,-0.010029169,-0.10091866,-0.15652989,-0.095861964,0.006030166,0.061007727,-0.0013374534,0.06607131,0.07621097,-0.2375351,0.07730663,-0.06277002,-0.035799433,-0.162712,0.017434336,-0.1250277,-0.06637701,0.0769218,0.013452632,-0.059974104,0.1350967,0.021833664,-0.014396685,-0.13693617,0.11219823,0.03501664,-0.0013834682,0.04703532,-0.0043539577,0.18027747,-0.07510778,-0.085376,-0.17198382,-0.113589555,-0.028953848,0.13338636,-0.12018135,-0.058787037,0.0975283,0.0066996175,0.040612735,-0.15047407,0.082641356,0.08374223,0.10464979,0.16967319,0.18213509,0.05176494,0.050205484,0.04093879,0.045974012,0.031199133,-0.17163612,-0.10211895,0.012040881,0.12681879,-0.1006951,-0.08301354,-0.022807626,-0.040375564,0.022365648,0.11553639,0.1042095,-0.13322634,-0.0033166797
graphstate_indep_none_12_s5.qasm,graphstate,indep,none,12,0.01547166,-0.13505068,0.06297738,0.09804901,0.08514216,-0.08898754,0.014997995,-0.009527856,0.12146452,0.07630031,-0.10085549,0.045650624,-0.106576346,-0.0010623544,-0.10190855,-0.06660631,-0.06519048,0.114409044,-0.01021572,0.16003215,-0.09713257,-0.01924664,-0.042545084,-0.08259019,-0.0747047,-0.16172425,0.15472244,0.025656812,0.19925497,0.22095013,0.036545027,0.04416157,0.008048693,-0.008641021,-0.031605154,-0.07737624,0.18237215,-0.08920831,-0.1399376,0.076854154,-0.10137236,0.111398764,0.12524413,-0.057081018,-0.17179509,0.05272998,-0.0805801,0.15387884,0.14645162,0.039200507,-0.04407418,0.0066514215,0.11012409,0.053059544,-0.035870213,0.14783068,-0.03588523,0.21325049,-0.0031654558,0.117812015,-0.14609066,0.20564757,-0.06449271,-0.0075865374,-0.09925768,-0.15910053,-0.099257894,0.01020327,0.06133195,-0.0022251217,0.06856786,0.07701557,-0.23999888,0.08079701,-0.061388258,-0.037031416,-0.15751028,0.016647208,-0.12863727,-0.067652114,0.07879507,0.009116215,-0.0644918,0.13428207,0.019658925,-0.016602956,-0.13502766,0.11233014,0.03131131,0.0010834766,0.04644687,-0.0015514132,0.18158083,-0.075200826,-0.08697108,-0.1734394,-0.11477134,-0.026192743,0.13507152,-0.12162302,-0.054806776,0.098627366,0.006440282,0.03786695,-0.15294932,0.081524916,0.08575809,0.10473172,0.17318508,0.18511541,0.04878481,0.05055351,0.037442785,0.049000446,0.03298961,-0.17193888,-0.10173339,0.01750164,0.1231854,-0.10124073,-0.083714105,-0.0214824,-0.043755706,0.026308225,0.118624635,0.108333014,-0.1362267,-0.00700678
graphstate_indep_none_12_s6.qasm,graphstate,indep,none,12,0.015576006,-0.13492729,0.06295899,0.09827327,0.085120566,-0.08914494,0.014813096,-0.009964111,0.121079825,0.075864926,-0.10091033,0.0461053,-0.10661337,-0.0016204645,-0.101621516,-0.06631263,-0.0650905,0.11469285,-0.009689146,0.15971415,-0.096926786,-0.019143548,-0.042320717,-0.08252426,-0.0746298,-0.16107005,0.15452853,0.026132789,0.19906722,0.2208354,0.036708817,0.043727983,0.008418626,-0.008823372,-0.031747196,-0.077247195,0.18205222,-0.08912563,-0.13986722,0.07669887,-0.10114854,0.11052876,0.12509215,-0.05667211,-0.17196266,0.052748963,-0.08055894,0.15392438,0.14651322,0.039410435,-0.043902315,0.006870944,0.110374,0.05308668,-0.035996757,0.14717135,-0.035752308,0.2131318,-0.0035508482,0.11765589,-0.14540873,0.20555905,-0.06400156,-0.007402942,-0.09908653,-0.1591499,-0.099455364,0.0101316655,0.06104145,-0.0018167273,0.06862327,0.07656424,-0.23920096,0.08089562,-0.0610051,-0.036722805,-0.15685597,0.016345894,-0.12795791,-0.06719229,0.07861972,0.009047585,-0.063912734,0.13484436,0.019858565,-0.01668325,-0.13507368,0.1124264,0.031678528,0.00043689096,0.04639467,-0.001484735,0.18187279,-0.07556145,-0.08710258,-0.17266597,-0.11442058,-0.026290344,0.13433789,-0.12122549,-0.054793812,0.098908745,0.0070760963,0.03802064,-0.1523828,0.0816214,0.08530802,0.10497113,0.17330551,0.18557622,0.049480326,0.050866753,0.03766367,0.048962273,0.032738235,-0.17129701,-0.10123841,0.017283667,0.12415362,-0.10178797,-0.08362731,-0.022322267,-0.043194227,0.025818275,0.11872625,0.10851863,-0.13519716,-0.007213942
graphstate_indep_none_12_s7.qasm,graphstate,indep,none,12,0.016897818,-0.13374934,0.0624887,0.096030734,0.083924994,-0.086914025,0.013657406,-0.010180595,0.12159874,0.076245315,-0.10206256,0.04650545,-0.10587463,-0.0023991063,-0.102208436,-0.06506759,-0.06599688,0.113370806,-0.009596975,0.15909985,-0.097163066,-0.020327386,-0.04078607,-0.08100045,-0.07280636,-0.16308932,0.15275325,0.025386684,0.1986561,0.2222661,0.03764274,0.04262426,0.010577939,-0.0108336685,-0.03241346,-0.07654366,0.1815544,-0.088027336,-0.13752057,0.077448376,-0.10143307,0.109759554,0.1246745,-0.055190492,-0.1700785,0.053121284,-0.08197176,0.15382148,0.14583191,0.03729405,-0.0435297,0.00655283,0.108792715,0.053567838,-0.03594996,0.14712587,-0.032991912,0.2119798,-0.004352919,0.117886856,-0.14547253,0.2039991,-0.06359481,-0.008582061,-0.10014423,-0.15828891,-0.09756382,0.00804244,0.06127993,-0.0022057488,0.0672717,0.0771157,-0.2391388,0.07978939,-0.06215151,-0.03671267,-0.160288,0.01704266,-0.12720938,-0.06762334,0.07889398,0.010855422,-0.06275853,0.13497783,0.020857677,-0.01568976,-0.13615584,0.11264302,0.033340946,-0.00010175761,0.046564713,-0.0030251187,0.18109918,-0.07548959,-0.086407915,-0.17315911,-0.11451473,-0.027162269,0.13485514,-0.121781036,-0.057058323,0.098269455,0.0063520824,0.038950875,-0.15214376,0.08225498,0.085037805,0.10471627,0.17177437,0.18399325,0.050461147,0.050388474,0.03933741,0.047152463,0.032152224,-0.17246856,-0.102103576,0.015189475,0.124768786,-0.10119081,-0.083466016,-0.021964412,-0.042225786,0.024317788,0.11715717,0.1068352,-0.13523254,-0.005166934
graphstate_indep_none_12_s8.qasm,graphstate,indep,none,12,0.020116897,-0.12994942,0.060943455,0.09208645,0.08245463,-0.08251313,0.010422449,-0.011938375,0.12117168,0.07569841,-0.10437305,0.048403572,-0.104442775,-0.0059870286,-0.10182923,-0.061328776,-0.0673151,0.109748594,-0.007294494,0.15663853,-0.09719331,-0.022277378,-0.036929958,-0.07664723,-0.06883416,-0.16557883,0.14876507,0.024957227,0.19678348,0.22403562,0.0396726,0.039910942,0.016001845,-0.015513329,-0.03436538,-0.07357202,0.17899813,-0.08598092,-0.13206218,0.078901485,-0.10078427,0.10480761,0.12228264,-0.050747965,-0.16525196,0.05285257,-0.08512626,0.15326205,0.14460163,0.034006882,-0.041416273,0.006336851,0.10577947,0.055163324,-0.03509692,0.14538068,-0.026933191,0.20917721,-0.006520615,0.11704811,-0.1435623,0.20078349,-0.061186925,-0.011073592,-0.10193695,-0.15595399,-0.09416575,0.0038933477,0.061020806,-0.0012043659,0.0647962,0.07625058,-0.23666655,0.076292865,-0.0637005,-0.035631523,-0.16553837,0.01792646,-0.12366461,-0.066534184,0.077163674,0.015232205,-0.05823122,0.13592623,0.0230285,-0.013587149,-0.13814831,0.11274391,0.037047587,-0.0025900186,0.04709748,-0.0058745444,0.17996426,-0.07542141,-0.08476319,-0.17173986,-0.11327475,-0.02984164,0.13329409,-0.12047556,-0.06104343,0.09706016,0.006565951,0.04166567,-0.14987352,0.08346135,0.08284184,0.10453488,0.16825727,0.18109852,0.053691115,0.050112814,0.0428219,0.044237647,0.03050548,-0.17207958,-0.10254206,0.009848556,0.12834811,-0.10071416,-0.08299064,-0.023388637,-0.038902372,0.02055111,0.11418259,0.10285632,-0.13220511,-0.0014245261
graphstate_indep_none_12_s9.qasm,graphstate,indep,none,12,0.015542392,-0.13539247,0.062923685,0.0986292,0.08493004,-0.08980198,0.014897801,-0.010098704,0.12096636,0.075894795,-0.10075902,0.04641928,-0.10675576,-0.0015057741,-0.10173545,-0.06651259,-0.06496682,0.11564258,-0.009875721,0.15995875,-0.0968276,-0.018951474,-0.04244557,-0.08250281,-0.07506571,-0.16105947,0.15476291,0.026222166,0.19876908,0.22111553,0.036559056,0.04372008,0.008540913,-0.008732664,-0.03172232,-0.07780909,0.1824022,-0.08933347,-0.14048213,0.076480664,-0.101091415,0.11080056,0.12568536,-0.057069525,-0.17270374,0.052767947,-0.080344334,0.15374762,0.14676543,0.039459154,-0.044101574,0.006293476,0.11054407,0.05242928,-0.036009904,0.14706688,-0.03615585,0.2132913,-0.0037930496,0.117689244,-0.1451923,0.20588325,-0.06445706,-0.0073578134,-0.09898742,-0.1595435,-0.09954986,0.010315189,0.06101487,-0.0017205505,0.068798594,0.07672205,-0.23940681,0.0811138,-0.060808305,-0.036920473,-0.15693602,0.016195018,-0.12804346,-0.06754889,0.078786485,0.00883452,-0.06409659,0.13515691,0.019748848,-0.017029108,-0.13496973,0.11257267,0.03198143,6.054723e-05,0.04636985,-0.0016500222,0.18221214,-0.076038115,-0.087265745,-0.17309776,-0.11421706,-0.026418151,0.13446587,-0.12161621,-0.05474502,0.0993921,0.006976545,0.0381571,-0.15265006,0.08172347,0.08533975,0.10510629,0.17353226,0.18578845,0.04956913,0.050592776,0.038136423,0.048875242,0.032550815,-0.17153966,-0.10101629,0.01764301,0.12440906,-0.101823576,-0.08374372,-0.022749782,-0.04330674,0.025726618,0.11895568,0.108985044,-0.134907,-0.0076574017
graphstate_indep_none_13_s0.qasm,graphstate,indep,none,13,-0.031052953,-0.18365665,0.10462085,0.11387135,0.088827446,-0.11176624,0.069386974,0.037850443,0.12648064,0.095709525,-0.079735525,0.011288837,-0.102583565,0.05658983,-0.11873305,-0.10581192,-0.050646313,0.15009508,-0.056884915,0.20193633,-0.094862856,-0.007615638,-0.073232256,-0.13216174,-0.11257774,-0.1297152,0.18733302,0.022867147,0.24247408,0.18832153,0.014437435,0.07074419,-0.06899252,0.043635946,-0.002405502,-0.10914526,0.21043089,-0.09574701,-0.1907239,0.06213811,-0.1081413,0.18363447,0.16992429,-0.09838392,-0.23118627,0.071710184,-0.051840685,0.17003118,0.14020595,0.05192877,-0.08556069,0.022606397,0.14971259,0.058616497,-0.06457855,0.17880744,-0.09252747,0.23876396,0.038945932,0.14531383,-0.18969008,0.24432567,-0.099088326,0.017339256,-0.09778215,-0.18228748,-0.12954152,0.044822015,0.07249036,-0.029049778,0.08328685,0.08337246,-0.27768716,0.13024446,-0.08775875,-0.068556845,-0.11836342,0.015658487,-0.17906865,-0.06995869,0.11812699,-0.036153376,-0.13110009,0.112717725,0.0022872766,-0.04458242,-0.11323591,0.1331524,-0.00949019,0.052409373,0.032422096,0.021660179,0.17970558,-0.06349791,-0.08454571,-0.18720928,-0.16341467,0.022550782,0.17332844,-0.17479858,-0.026559547,0.08550136,-9.894967e-05,-0.011721751,-0.16479726,0.06242732,0.14437112,0.091890536,0.22330615,0.22396573,0.0065481574,0.059943873,-0.009966408,0.07026676,0.07255564,-0.21054211,-0.11326663,0.07862042,0.049655657,-0.117196344,-0.0779935,0.021731531,-0.08439176,0.06756526,0.14700496,0.15341833,-0.19482319,-0.04536262
graphstate_indep_none_13_s1.qasm,graphstate,indep,none,13,-0.0286627,-0.18184404,0.10431343,0.11143696,0.08825582,-0.10857083,0.06792458,0.036821697,0.12685886,0.09566741,-0.08211944,0.012866715,-0.10107938,0.055493224,-0.11863129,-0.10433414,-0.050813533,0.14963834,-0.056461047,0.20001395,-0.09586549,-0.009256609,-0.07143824,-0.13010529,-0.11106813,-0.13126948,0.18383281,0.022285921,0.24197903,0.19066237,0.015813276,0.069818646,-0.065311514,0.041554235,-0.0042785974,-0.10790001,0.21062091,-0.094592534,-0.18796766,0.06375993,-0.10883907,0.18126401,0.16862977,-0.09645964,-0.22945747,0.07195434,-0.054734778,0.1694533,0.1396067,0.050185986,-0.08566477,0.02213494,0.14772011,0.06030927,-0.064365104,0.1781174,-0.08911559,0.23801772,0.037521757,0.14478524,-0.18944213,0.24438111,-0.098317444,0.015842231,-0.09889847,-0.18161184,-0.12840346,0.042567484,0.07276812,-0.028947437,0.08115524,0.08368776,-0.27679867,0.12956682,-0.08966642,-0.06891173,-0.122313425,0.01685098,-0.17810765,-0.06992429,0.11786284,-0.034270335,-0.1303187,0.11465391,0.0032820844,-0.044175632,-0.11407943,0.13390957,-0.007596828,0.05137831,0.032296304,0.02016154,0.17872521,-0.06381945,-0.083302595,-0.1876126,-0.16354766,0.021280477,0.17358446,-0.17539138,-0.028680116,0.08468828,-0.00035069959,-0.010888177,-0.16448246,0.063317135,0.1430647,0.09178616,0.22242406,0.22291115,0.0076583163,0.06146484,-0.0076288283,0.06806518,0.07247998,-0.21145537,-0.11459337,0.075854465,0.052008174,-0.11771122,-0.07725847,0.021386484,-0.08351326,0.06601153,0.1457504,0.15215299,-0.19452807,-0.04366768
graphstate_indep_none_13_s2.qasm,graphstate,indep,none,13,-0.028422624,-0.18124537,0.10393478,0.11194873,0.08843622,-0.10911667,0.06764158,0.036639903,0.1262745,0.09514631,-0.081527844,0.012692204,-0.10140528,0.055029728,-0.11806889,-0.104144014,-0.050352048,0.14889422,-0.05607875,0.19970576,-0.09566654,-0.009009307,-0.07120452,-0.13014045,-0.11117772,-0.13032362,0.18407756,0.02251993,0.24157968,0.189759,0.015653688,0.069716945,-0.06529292,0.04157734,-0.004128249,-0.10726939,0.20987806,-0.09482591,-0.187942,0.06335283,-0.10816165,0.18018448,0.16801843,-0.09653436,-0.22926006,0.0713242,-0.054244142,0.16921957,0.13960065,0.050914396,-0.08507838,0.022220701,0.1476945,0.05977251,-0.06393898,0.17767832,-0.08930899,0.23802905,0.037414074,0.14425777,-0.1887708,0.24433717,-0.09784837,0.015893234,-0.09832273,-0.18108055,-0.12864646,0.042785488,0.07220875,-0.02819028,0.0813935,0.083002016,-0.27576098,0.12907389,-0.0886061,-0.068516456,-0.12080059,0.016634203,-0.17748876,-0.069402575,0.11713252,-0.03453822,-0.13001987,0.114145204,0.002922058,-0.04417514,-0.11374824,0.13331074,-0.007723437,0.051267624,0.032391965,0.020424673,0.17860916,-0.06370542,-0.08352604,-0.18706815,-0.1629604,0.020978078,0.17256163,-0.17427671,-0.028005525,0.08472953,-4.8803537e-05,-0.010717171,-0.16391799,0.062784016,0.14266327,0.09177508,0.22229858,0.22287516,0.0075793415,0.06106443,-0.008029846,0.06863313,0.07217138,-0.21018231,-0.11413808,0.075629935,0.05243981,-0.117368594,-0.07719567,0.021089455,-0.0833001,0.06570946,0.145891,0.15184596,-0.19349259,-0.044091284
graphstate_indep_none_13_s3.qasm,graphstate,indep,none,13,-0.03146801,-0.1837678,0.10406153,0.11593219,0.08998764,-0.1137509,0.06970106,0.03762624,0.12570414,0.09504981,-0.07821886,0.010985765,-0.103646055,0.056813616,-0.11753732,-0.10675832,-0.049877804,0.15019533,-0.05655564,0.20174082,-0.09478104,-0.0061383448,-0.07454409,-0.13294874,-0.11390511,-0.12790021,0.18874234,0.023293082,0.24206236,0.18677887,0.01340645,0.0718818,-0.07041214,0.045236457,-0.0019434497,-0.109019004,0.21002117,-0.096751906,-0.19242027,0.06149987,-0.107267596,0.18358156,0.16919935,-0.099824004,-0.23164234,0.07035275,-0.05027982,0.16938277,0.14082217,0.05418114,-0.085149944,0.022298837,0.1501247,0.05740831,-0.063568726,0.17838222,-0.094736494,0.2393249,0.039248567,0.14411902,-0.18895775,0.24525496,-0.09925996,0.018156033,-0.096005045,-0.182144,-0.13093622,0.046774518,0.07195791,-0.028407078,0.08452237,0.08285886,-0.27718738,0.13013175,-0.08556925,-0.06809882,-0.11502333,0.014935801,-0.1792267,-0.069469705,0.116700076,-0.03747057,-0.13173178,0.111959636,0.001100526,-0.044984795,-0.11183153,0.13154629,-0.011089434,0.052727677,0.03264993,0.022950646,0.17988674,-0.06319475,-0.08519028,-0.1869838,-0.16233954,0.022417117,0.17209113,-0.17281196,-0.024192771,0.086206004,0.00015091822,-0.01184085,-0.16478236,0.061484028,0.14406894,0.0920316,0.22383282,0.2242001,0.005119762,0.0596777,-0.011246933,0.07188867,0.07223022,-0.20849888,-0.11229427,0.07970965,0.049440462,-0.1165663,-0.0778247,0.021439264,-0.085326776,0.06871223,0.1479055,0.15387559,-0.19412988,-0.046976455
graphstate_indep_none_13_s4.qasm,graphstate,indep,none,13,-0.03126048,-0.18371221,0.104341194,0.114901766,0.08940755,-0.11275858,0.06954402,0.037738346,0.12609239,0.09537967,-0.07897719,0.011137304,-0.103114806,0.05670173,-0.11813518,-0.10628512,-0.050262056,0.1501452,-0.056720275,0.20183857,-0.094821945,-0.0068769916,-0.07388817,-0.13255523,-0.11324142,-0.1288077,0.18803766,0.023080114,0.24226823,0.1875502,0.0139219435,0.071312994,-0.06970233,0.044436198,-0.0021744773,-0.10908214,0.21022603,-0.09624945,-0.1915721,0.061818987,-0.107704446,0.18360801,0.16956182,-0.09910397,-0.23141429,0.071031466,-0.05106025,0.16970697,0.14051406,0.05305495,-0.08535532,0.022452617,0.14991863,0.058012407,-0.06407364,0.17859483,-0.09363197,0.23904443,0.03909725,0.14471643,-0.18932392,0.24479032,-0.09917414,0.017747644,-0.09689359,-0.18221574,-0.13023886,0.045798272,0.07222414,-0.028728431,0.08390461,0.08311566,-0.27743727,0.13018811,-0.08666399,-0.06832783,-0.11669338,0.015297143,-0.17914768,-0.0697142,0.11741354,-0.036811978,-0.13141593,0.112338684,0.0016939022,-0.044783607,-0.112533726,0.13234934,-0.010289813,0.052568525,0.03253601,0.022305414,0.17979617,-0.06334633,-0.084868,-0.18709654,-0.16287711,0.022483949,0.1727098,-0.17380527,-0.02537616,0.08585368,2.5986135e-05,-0.0117812995,-0.1647898,0.061955668,0.14422004,0.09196107,0.22356948,0.2240829,0.0058339597,0.059810795,-0.010606672,0.07107772,0.072392926,-0.20952049,-0.11278044,0.079165034,0.04954806,-0.116881326,-0.0779091,0.0215854,-0.08485927,0.068138756,0.14745522,0.15364695,-0.19447654,-0.046169538
