file,algo,level,target,n,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
randomcircuit_indep_none_12_s26.qasm,randomcircuit,indep,none,12,6.013645,19.49391,-8.117999,-16.32289,-4.261892,-17.052378,-6.014331,32.400715,6.092101,-12.573908,9.846694,36.260624,20.389933,19.276804,12.736372,5.249457,-25.285927,-2.1070704,6.1995716,32.81454,59.606693,-2.2109902,45.026863,3.931371,25.708853,-16.92484,3.577652,14.759977,7.1178083,36.714127,-42.37236,20.49188,-50.194866,2.0260878,-20.6954,-17.005342,24.22065,7.2481165,-11.065859,-22.442038,-2.9389148,8.138384,-2.3654933,1.1339464,-35.428143,-13.794686,13.619488,-39.18965,6.578098,-13.606053,-30.281172,18.704456,13.936683,4.3913083,28.608591,10.201143,-15.489438,-5.368988,-9.490167,-9.857294,-28.047117,43.204147,-5.5816293,3.1925452,-5.0133877,-18.389973,-21.965797,38.7532,-8.402672,-8.208783,27.060215,-14.481178,5.386598,-7.116416,-29.532522,13.190534,40.232044,2.2641778,8.827662,-4.578415,28.205849,18.76057,42.71506,-33.929607,9.156629,3.748056,-40.366776,-5.515978,12.331209,-12.075314,-27.130043,10.579098,-6.0145483,-19.135252,12.192753,-31.610556,26.462198,40.62122,0.6726911,-6.650556,15.871573,6.82077,15.650473,17.843952,3.5147598,-21.383936,-18.613478,17.672157,11.761778,13.473285,-43.956017,22.828337,19.057741,24.581694,-15.738861,22.839233,29.99467,22.248285,-7.2129874,-7.187725,20.966343,-0.40684316,-3.9679427,1.8808962,18.341206,-27.29948,2.2002704,-9.82118
randomcircuit_indep_none_12_s3.qasm,randomcircuit,indep,none,12,-6.7758,14.124591,20.989172,-5.1679873,24.618877,-36.0966,-23.063763,37.135284,-0.26971397,-51.856167,-8.240817,13.591887,5.289631,3.0552497,-0.3337733,20.76281,-34.043915,4.9192204,-1.7191368,15.536954,48.844486,13.1946535,40.097683,20.32003,40.919895,-40.322422,7.757105,20.002424,-28.05377,32.220722,-16.331928,10.6713505,-36.318054,-6.621851,-11.56051,-4.000081,15.151256,-13.778083,-43.846706,-27.58191,15.637358,3.8882957,15.1065235,16.332792,-59.706608,-10.100093,45.300434,-49.60994,7.0978227,-5.5442944,2.3804576,21.660704,20.65974,-1.3460283,-19.021343,-0.6388607,-31.261908,22.178976,-8.925469,-12.328329,-0.46074837,11.730665,-6.961507,8.153762,21.630934,-27.154934,-11.343895,20.336514,-47.121025,15.214568,21.962725,-19.134535,-13.617641,27.760664,-21.928316,-25.86842,13.919065,-11.471543,23.179792,4.014536,11.103923,4.044045,45.4904,-25.407097,42.064903,-2.495366,-36.203175,-15.429365,5.3682184,-20.184975,6.2953153,25.030142,-17.663275,7.7980685,5.653919,-42.13058,-21.867216,36.03053,24.154575,15.138196,4.1025653,-37.40795,11.622096,52.13218,-9.89559,-12.978044,-4.9029875,7.832322,19.285265,7.0260553,2.1615114,55.490383,19.543268,0.59439063,-43.76978,43.89191,-3.026981,11.978316,2.0137706,-4.2127843,32.385414,-9.672066,-13.226984,-18.18432,11.96772,-20.399923,-18.365189,14.886694
randomcircuit_indep_none_12_s31.qasm,randomcircuit,indep,none,12,3.8860242,11.954172,-10.71479,-16.460493,-6.8464327,-6.681685,-2.407724,21.247452,7.0939665,-5.099715,5.0775237,31.519608,17.637892,23.695269,14.33236,-4.096569,-27.060284,0.76837754,6.673449,36.311962,50.52817,-6.2895784,35.87406,9.830422,20.503307,-13.083654,-4.4502435,10.338011,14.548484,30.945312,-38.222416,21.171804,-39.902164,11.34061,-15.338351,-21.845829,28.26997,8.883449,-6.416842,-20.188795,-5.156711,8.107569,1.6301314,1.7365719,-37.187923,-11.307571,10.020619,-32.02275,-1.7494733,-18.559336,-26.957737,14.206988,3.4590235,4.2350297,29.844084,11.5133295,-7.5690374,-12.697898,-13.047982,-10.00446,-31.722364,40.663048,5.2903543,-5.3411665,-0.27880993,-9.710729,-19.486063,38.130726,-7.0142813,-2.6031697,29.18826,-15.457821,7.4256983,-6.9691486,-22.359884,13.298455,38.6787,3.9660099,6.472733,-8.2606,17.653679,14.897034,29.90317,-20.094194,3.624808,8.861851,-32.699963,-4.6432,15.473885,-12.540126,-26.183529,7.766949,-5.641725,-19.735752,8.410072,-31.097122,20.618921,35.051132,-3.3205202,-11.817778,19.497013,5.521104,19.750628,14.501817,1.6118337,-23.828333,-20.215715,15.631552,9.109153,12.6955385,-35.460434,11.877801,14.853393,18.35418,-8.799726,12.057524,30.049095,19.409344,-12.967681,-8.362907,17.70687,-1.4820446,-5.8058133,0.95279986,13.920134,-19.580992,7.164967,-16.896664
randomcircuit_indep_none_12_s33.qasm,randomcircuit,indep,none,12,5.2953696,17.33973,-4.797056,-13.726736,0.27628276,-19.292038,-7.1139402,24.817566,1.8322928,-14.429268,6.9732914,31.607485,19.023941,20.281878,9.552643,8.624557,-31.058912,-1.562371,-3.5102854,38.576042,53.928596,2.107307,35.45151,5.061584,24.056976,-18.54561,3.48431,14.190473,3.091756,32.40512,-37.50216,14.105314,-39.086136,6.731935,-11.217065,-17.99782,27.6264,8.305645,-12.138572,-24.390617,-0.81622416,4.9960647,1.0872496,5.6952014,-50.625587,-11.634041,18.51655,-31.049465,3.5226066,-13.968062,-19.05001,14.316534,12.099134,-0.29185322,10.59456,5.218703,-11.959962,-3.312133,-8.8591385,-3.6893334,-14.48267,28.245974,-8.849555,-2.941829,12.820484,-18.397614,-17.646107,33.81343,-14.970256,3.0571017,27.649357,-6.65575,-1.7419969,0.19205171,-17.486212,-4.035241,30.048862,5.221799,8.075185,-8.65472,14.460693,11.593883,33.28416,-27.066133,20.157614,3.8168037,-35.3537,-1.3815486,8.864264,-7.014218,-19.882706,4.3577867,-3.8524272,-10.827271,7.932853,-37.406258,2.7927575,34.81508,5.196428,-2.4905746,7.9078836,-3.968246,9.832337,25.277906,1.4841295,-17.069113,-18.41031,12.789642,10.4534855,16.22624,-24.344006,26.445515,13.233382,20.469692,-18.772184,22.76082,26.088339,20.073599,-6.9467907,-10.110447,14.891704,-0.81416106,-9.652918,-1.4317327,13.412768,-19.43141,-0.1631998,-1.4742978
randomcircuit_indep_none_12_s34.qasm,randomcircuit,indep,none,12,9.918548,21.793545,-10.658254,-17.433538,-7.4265723,-13.780916,-4.7505784,34.90159,6.7452984,-10.7386055,8.079528,42.58195,17.639378,23.216663,14.922805,7.3463545,-30.177998,-5.456092,4.355001,40.507023,58.130642,-0.36574256,45.151917,2.5922372,21.332747,-11.416796,5.363798,14.33727,10.559604,33.794075,-51.412304,20.602774,-52.939682,6.750181,-19.84317,-17.419224,24.878351,9.721519,-9.035139,-24.335108,-6.50894,8.642947,-7.4436088,-4.434355,-42.755764,-13.44494,11.5431185,-35.912632,3.0030923,-21.469429,-35.25236,19.126083,16.123194,-0.36100313,30.8411,9.484835,-9.8993435,-10.262646,-6.153307,-4.2750597,-27.59465,44.538506,-6.1143427,-4.093093,-5.013795,-22.630926,-21.586466,41.106335,-2.7017083,-9.714611,31.694595,-15.000771,6.534388,-9.816648,-28.303009,8.433407,41.030354,10.479774,3.7544892,-14.092566,28.92705,17.089909,33.697914,-37.733593,6.564357,3.0184612,-44.250282,-5.5359163,11.071619,-8.483223,-34.283447,3.5026176,-2.1640356,-17.255331,8.24523,-36.393402,21.957033,41.88887,-4.307018,-8.06647,9.977239,5.30615,15.938619,15.841522,4.1789756,-23.378937,-21.528193,19.749315,8.74396,15.902668,-43.13778,19.496014,20.963636,31.636602,-12.276598,18.082748,34.8339,27.16258,-7.609401,-9.721237,20.22882,-3.6613255,-6.313083,2.1187983,22.411913,-25.98369,0.8503752,-11.130164
randomcircuit_indep_none_12_s38.qasm,randomcircuit,indep,none,12,10.732296,15.025386,-2.7596953,-19.209929,-0.6244365,-15.401968,-6.7947783,23.476261,0.8499394,-14.117343,9.130055,34.361053,19.153803,21.28711,10.150378,3.1222866,-28.542131,-1.2149876,2.5784369,33.11084,50.716667,4.1560693,39.813267,7.7148504,23.19841,-10.397652,3.8592002,11.584885,9.163749,27.817099,-38.311134,19.75396,-42.909782,6.5328107,-17.677977,-20.671885,23.071602,0.482694,-11.668782,-22.380825,-2.2352016,6.7287827,1.4510012,4.533819,-40.69206,-4.401225,18.218283,-32.003273,4.3130627,-18.876919,-20.604439,18.666609,9.664841,-5.1700907,22.079039,7.513658,-12.165824,-7.536476,-5.811282,-4.9664135,-19.965828,33.65695,-7.1056733,-2.810189,1.5649966,-18.75561,-11.689289,35.7984,-9.428217,-2.909142,26.40781,-11.463132,-1.5259181,-4.024872,-23.667624,-0.045640085,32.21133,7.63225,3.439032,-14.341613,19.06359,12.037796,31.559025,-26.225986,8.79933,8.588939,-35.447033,-5.164729,15.023812,-14.17578,-25.345713,8.625224,-5.5899215,-12.979126,10.432743,-35.041775,15.297381,36.411343,1.5304928,-9.249421,8.776548,-3.1546183,16.638714,21.956165,0.4807867,-19.552141,-19.128662,19.599836,9.2641,16.536737,-27.513083,17.992022,11.955101,23.644215,-9.1714945,20.220871,28.49739,24.301498,-6.431368,-10.136647,19.658098,-4.304303,-10.7990265,0.1826498,20.667011,-21.838482,-2.8703907,-8.542557
randomcircuit_indep_none_12_s44.qasm,randomcircuit,indep,none,12,15.796257,5.626842,8.862113,-26.031275,8.331249,-14.815223,-16.081818,22.219488,-8.579965,-26.049648,4.164899,28.290947,4.2915034,25.158848,6.4594827,2.5167556,-40.54955,1.5725254,6.046704,34.376446,44.188965,15.898126,42.793613,21.923079,28.783115,-5.595315,2.5907235,13.512903,8.738564,14.625516,-33.42516,23.277683,-41.532276,16.632545,-22.08642,-26.122944,24.150162,-16.389294,-23.542398,-24.471983,1.3857499,7.517869,9.340609,9.736084,-47.675762,6.769286,37.92003,-36.671856,-2.1410704,-22.987696,-8.552578,22.633577,0.45507818,-13.294277,14.690659,1.015067,-16.547668,-4.2024965,3.1918364,-10.216253,-16.194887,30.178299,-3.9771564,-14.606926,5.4887495,-21.29392,0.5818006,37.812675,-11.463651,-0.5789929,38.254433,-16.1131,-14.485989,2.6373565,-22.842155,-16.840286,23.11501,8.846844,7.418412,-30.1679,14.716215,7.007994,27.575644,-20.801542,7.8390245,13.651436,-33.742275,-17.140133,24.912249,-23.559856,-22.994438,10.676018,-12.388805,-8.93066,12.258345,-37.204407,8.879863,34.55216,7.2389956,-10.629095,9.050837,-21.28371,25.108545,34.65937,-12.505151,-22.052216,-17.267015,27.15137,7.0738773,19.563175,-12.59161,16.122818,11.134042,17.960558,-6.322096,18.275724,20.608418,24.315077,-6.5652285,-14.454591,32.488914,-10.628614,-25.441372,-6.8202066,30.448067,-21.74661,-13.10361,-6.682034
randomcircuit_indep_none_12_s45.qasm,randomcircuit,indep,none,12,13.002138,13.635223,2.9854763,-20.725336,0.4323649,-9.489774,-8.024611,26.529083,-2.2430341,-16.545902,9.198896,27.340723,10.897227,19.911425,12.612851,0.2280068,-27.03596,-0.45815748,6.1715803,29.272839,42.316036,10.071963,43.364956,17.177708,22.469095,-2.108987,2.5556126,7.7454886,12.266973,16.45112,-40.860157,19.459743,-45.322235,10.8793125,-27.85592,-23.663717,21.895124,-6.0586557,-12.094296,-18.266787,-4.744735,11.497979,0.6190041,-1.8574094,-40.916462,2.201985,22.779955,-34.127045,0.5867919,-21.626608,-28.469107,18.624393,11.122049,-3.9330842,27.9068,6.704507,-12.601775,-4.8516517,2.2764611,-7.697315,-27.4836,36.047318,-4.2130837,-8.214196,-1.8192786,-18.580416,-5.1187043,34.47832,-7.2451177,-10.507006,30.843876,-13.803534,-1.4674925,-2.492907,-24.317413,-0.9570498,33.373966,4.892185,1.9891603,-24.438421,26.038944,10.229248,30.709839,-29.831099,-0.32275978,13.039639,-42.18258,-13.766798,20.833866,-15.037955,-30.722174,8.220626,-13.916835,-7.4820623,5.2878866,-45.210346,17.790045,42.635883,0.8436015,-17.457106,12.974075,-5.866161,24.60285,20.646023,-4.0467477,-19.263403,-18.491344,25.287848,2.637588,15.629817,-26.103317,8.56395,20.250795,25.598719,-4.7205544,8.807035,27.314444,22.96927,-3.7539203,-12.272933,29.474827,-11.892214,-8.564753,-1.8342246,29.408855,-24.883327,-4.3365107,-13.648414
randomcircuit_indep_none_12_s49.qasm,randomcircuit,indep,none,12,-15.082626,10.614845,5.125497,-6.472098,18.922585,-35.932213,-14.740957,24.46026,0.8394378,-35.82291,-4.6668944,21.106554,16.090559,14.31816,-2.9811492,10.466886,-35.069717,14.459313,0.45773926,30.99538,66.15097,0.055022288,30.520573,17.014072,42.9156,-52.0571,-1.4856762,24.312614,-17.13937,49.030834,-10.2352295,14.086138,-33.462044,-1.4851495,-1.5596024,-11.545466,28.550617,3.506671,-33.17605,-32.9217,18.256052,0.8131043,18.725288,31.224895,-57.656223,-20.675451,41.72661,-46.144615,4.371347,-3.5630028,11.460647,16.627884,6.1880054,2.8121705,-20.95854,1.251657,-28.202698,14.675025,-26.652542,-20.317755,-5.167785,17.77907,-0.8579022,10.510775,27.535126,-19.3076,-22.328518,31.101393,-44.634987,25.735018,27.50722,-9.75876,-15.05162,22.054873,-20.962389,-20.099163,20.300743,-12.12179,30.418682,11.286403,-4.8276563,10.947524,45.898888,-16.925692,53.03883,-6.1427526,-25.420015,-1.4181238,9.760248,-19.655306,9.090765,24.509943,-10.225987,-9.442162,12.972276,-30.43154,-14.112607,27.05203,23.212738,16.088102,12.004205,-25.989586,10.529595,50.675583,-2.7166157,-20.320316,-14.310551,-1.0505841,27.361038,16.76318,-6.7368135,57.34728,10.535029,-5.950374,-44.877934,50.568226,4.5354123,8.901874,-9.418065,-4.6197786,21.752647,3.8726242,-17.286194,-16.69664,-4.901721,-20.906242,-11.161532,10.266424
randomcircuit_indep_none_12_s8.qasm,randomcircuit,indep,none,12,8.721118,7.6223917,1.8068346,-25.43457,6.498361,-14.283646,-10.62832,16.73723,-1.2260098,-17.01228,4.2123933,28.530058,13.256783,29.834251,10.342232,-3.2363825,-39.980858,3.9273903,4.9379964,40.605095,52.037334,7.1790185,40.238594,16.545961,29.779556,-14.757232,-5.8049817,14.91798,12.242944,27.641516,-28.852549,22.749296,-38.431366,17.217903,-19.02124,-29.49892,32.71184,-3.969424,-18.799002,-30.236023,2.0673344,7.975405,12.677977,18.948359,-46.346966,-2.3237813,32.327602,-39.62602,-4.285647,-25.573624,-6.8768578,19.90052,-6.4002714,-9.077384,15.092386,5.7451324,-16.922037,-6.531951,-10.122875,-11.693285,-21.136702,30.774176,3.8989673,-10.477056,8.75748,-18.088694,-5.420233,42.708096,-15.797271,11.641577,37.979713,-15.912358,-8.305011,0.08706334,-20.479626,-10.865863,29.311214,5.8516183,10.375014,-16.964445,8.788215,11.472832,30.152502,-14.346956,13.717261,12.113141,-28.805056,-13.287853,25.2135,-24.192753,-18.196922,11.7712345,-10.57005,-17.926659,14.127109,-26.475407,13.955175,33.613888,8.487065,-11.626472,15.055749,-14.445667,22.523558,30.039404,-8.916605,-24.99389,-21.29902,21.161257,12.468941,20.500114,-20.147526,20.31105,6.892934,12.76944,-10.2319145,19.972525,26.07081,24.613733,-12.711479,-14.944258,25.663841,-5.813612,-22.479414,-6.2180295,22.562288,-19.682116,-5.1859927,-9.544207
randomcircuit_indep_none_13_s1.qasm,randomcircuit,indep,none,13,-10.72677,10.177295,50.38299,-13.56953,57.883434,-65.36332,-45.567978,44.72809,-11.350832,-99.9971,-15.432829,8.010105,-4.7266283,5.188192,-14.431895,32.313198,-65.264404,15.199003,3.9360478,9.701399,62.36866,32.115387,66.62804,37.88716,79.28699,-63.753872,10.861525,38.780315,-53.428864,39.947487,11.707242,22.71751,-42.36621,-4.630272,-14.694939,-6.397738,18.006685,-47.717575,-86.393005,-46.59204,40.835564,3.8067098,41.780964,50.710297,-75.95014,-3.7728226,99.17791,-84.42895,8.620525,-9.777262,47.096054,38.763924,3.6144617,-16.075617,-57.108974,-10.22826,-63.085068,42.04806,-5.6726255,-31.774557,21.225668,1.8650836,-6.456103,7.764331,37.761932,-44.032055,4.5735617,25.510403,-76.39799,36.946518,35.645283,-32.93867,-42.589367,52.2855,-33.98645,-65.763596,-4.6081734,-17.655457,47.700375,5.223699,-0.7128911,0.3180266,65.40422,-20.30472,71.37524,2.0727825,-30.823978,-37.56338,17.079208,-49.233288,36.258896,51.221043,-28.258987,8.338783,26.547386,-25.429098,-39.64627,33.578945,50.397392,37.59263,3.7852778,-85.463974,13.539099,97.2491,-34.10401,-17.914522,4.552271,16.965223,35.40862,9.531427,29.287712,95.267494,12.188309,-21.662182,-70.56383,82.24347,-27.402502,17.62261,-1.0767984,-4.6148486,53.92043,-12.011003,-47.84313,-39.630707,21.827719,-29.420631,-46.425747,39.670868
randomcircuit_indep_none_13_s10.qasm,randomcircuit,indep,none,13,-8.984641,3.8518612,33.91494,-13.546072,42.812298,-51.207615,-33.998882,26.30782,-11.557336,-71.30464,-10.75445,9.042655,0.41201648,12.834632,-10.000475,22.185612,-60.533684,13.788584,-2.74248,23.298706,55.76182,22.461777,48.592594,31.730251,63.754925,-51.292946,5.0210004,29.82011,-36.140034,33.912804,8.899928,19.556831,-29.447199,6.686525,-5.4246387,-14.115144,27.60327,-33.315113,-62.07342,-41.18648,30.559938,3.1807835,37.23607,44.522522,-73.87458,-4.1326756,78.86216,-62.754852,2.9485497,-9.004952,40.26794,25.578764,-6.2159824,-11.21567,-47.927208,-8.186069,-43.149612,26.018312,-8.868981,-27.440138,17.78585,2.531851,-3.4282517,-2.311658,43.82431,-28.379425,1.554203,27.042646,-62.059277,35.74399,36.245335,-18.775087,-36.71473,41.884426,-20.794867,-55.15473,-1.761406,-10.90889,39.138565,-0.9556328,-11.50303,-2.5586562,48.18318,-7.672533,61.442204,6.5135674,-20.094954,-24.12421,16.609339,-36.486763,28.42414,33.84277,-19.52562,1.8329725,22.10056,-26.535614,-40.953636,22.881079,39.632175,27.097952,7.1686673,-66.43235,9.03125,80.85282,-26.408743,-16.210953,-2.6754994,12.856745,27.458809,11.289941,27.670492,73.65797,2.798438,-19.1866,-55.26173,63.487877,-16.442183,11.331535,-7.442276,-7.0872965,37.428844,-4.58466,-43.600533,-30.136396,11.193917,-20.068905,-30.0269,31.193758
randomcircuit_indep_none_13_s11.qasm,randomcircuit,indep,none,13,-5.280238,22.199844,-9.249149,-5.832141,-3.240159,-9.640543,1.5167053,39.694916,7.0577316,-13.486072,1.7407691,23.436722,13.443381,15.704356,8.32115,6.0265665,-14.266076,2.3040435,8.092996,26.800549,52.290283,-0.4416841,26.308912,13.623025,15.926151,-27.857094,1.5221094,12.329156,0.4798902,31.326881,-48.48687,6.7105517,-41.542564,-3.2576246,-15.8896475,-7.125189,16.691242,22.27512,-11.729453,-12.919808,-0.0635007,7.570763,-5.886421,-4.053476,-46.168987,-20.041798,8.657537,-32.341953,4.8365397,-10.205515,-31.581131,10.881225,27.620878,9.383847,19.50946,11.282058,-14.145089,5.3570504,-19.218275,-2.2698386,-26.393364,31.292105,0.28275213,10.196109,-2.8895304,-21.664425,-30.132952,27.070534,-15.473316,0.8609926,26.34444,-16.290295,6.0793567,4.4141593,-15.169165,7.233143,36.45645,-8.722449,7.7883496,-3.5362675,26.212103,17.451624,35.051136,-41.96571,14.109819,-5.944345,-46.963043,-2.5170782,8.111725,-3.550021,-23.406181,8.7596655,-11.264693,2.8949878,-6.9088435,-48.399246,11.3445635,48.400337,2.9344997,-3.5151858,8.451396,1.6491703,21.45574,15.746131,7.3288364,-21.30325,-20.090176,2.959531,6.830183,16.477877,-32.310684,26.652472,34.386387,23.030836,-22.935947,13.116791,23.011074,13.985421,0.44610178,-8.162857,20.927662,-7.563434,5.919288,-7.2501044,4.421578,-19.555155,-2.899272,-11.113041
randomcircuit_indep_none_13_s12.qasm,randomcircuit,indep,none,13,8.333105,10.858158,5.6301413,-16.690939,5.641325,-15.84882,-9.109315,19.808302,-2.001578,-19.10398,7.0202403,22.592262,12.506999,20.310263,8.480755,4.601608,-32.730766,-0.5638009,0.031691022,29.292458,41.396595,10.51835,38.062603,16.05184,26.209572,-10.72114,2.218222,8.2024,4.6473966,20.667048,-27.098284,17.323008,-34.567772,9.355735,-19.84644,-21.673626,23.266613,-5.989016,-16.803299,-23.043121,0.09745611,11.101683,7.7463307,9.44865,-45.69664,0.07387906,27.31453,-33.383408,2.285266,-20.727581,-12.185697,16.421967,4.862645,-5.7432146,10.762161,4.3906097,-13.555332,-1.2586619,-1.1576267,-7.193891,-13.36963,24.697983,-5.004399,-6.8192506,10.348283,-17.961697,-5.3063626,30.505352,-18.647196,3.6103406,28.4182,-10.841329,-5.8581166,5.170401,-17.39133,-10.115192,23.343573,2.3156297,4.893671,-16.500418,13.433311,4.760143,27.918337,-19.894732,11.644919,11.382603,-31.096148,-11.206016,17.616745,-15.793837,-15.573472,7.7226825,-11.704558,-5.700746,7.4081755,-36.582638,1.0841613,33.8926,5.0240836,-11.105016,9.066561,-13.166012,15.620081,27.19717,-5.1634674,-15.7302065,-16.798872,19.319029,7.4184895,12.767242,-12.136411,18.445799,9.132974,16.75443,-13.247355,18.059566,19.790087,19.05926,-4.0346365,-11.5060215,23.02535,-7.7443347,-14.700708,-6.4962277,22.010174,-18.615332,-5.542915,-3.8226428
randomcircuit_indep_none_13_s16.qasm,randomcircuit,indep,none,13,0.37668028,23.59977,2.3027506,-8.719176,2.8450072,-16.561766,-3.2267625,37.593033,6.101189,-19.572502,7.044138,24.193539,18.399788,12.456207,10.183457,10.134791,-18.630032,-2.159565,2.7328382,22.051155,50.078392,7.1308756,37.78569,14.243379,21.163448,-21.934063,6.6262302,6.229909,-3.120203,28.560568,-43.695793,9.021848,-42.860455,-6.0571823,-22.5212,-9.710711,16.580507,9.104105,-15.452017,-18.383667,-0.09814817,13.272066,-1.5319185,-0.7238153,-47.59322,-10.141639,16.058493,-38.776157,11.605174,-16.38446,-30.887037,15.619686,27.731989,5.0105343,16.828514,10.771267,-18.03032,8.2129,-9.184211,-1.4619094,-17.089056,30.047861,-7.8343306,10.778539,3.3501396,-25.48344,-20.261917,25.231247,-21.672428,1.5760374,21.150614,-14.192822,3.7220395,8.707373,-17.285254,1.5632875,34.703083,-7.0467815,1.9660132,-4.788835,29.692303,11.683225,38.712677,-39.316677,13.950538,1.3261181,-50.327255,-6.1990366,10.119817,-7.0364075,-19.585432,9.910804,-15.603088,5.511661,-2.0205977,-53.348026,4.6310015,51.315266,5.730647,-9.821265,5.778447,-5.8387966,16.742994,20.988495,6.2626867,-16.227854,-17.941132,11.810726,6.938373,12.01192,-24.092957,27.995977,26.358824,26.914783,-22.970028,18.136646,24.118847,17.997293,5.0955524,-7.2072973,23.774572,-11.942858,4.842106,-8.37159,14.056238,-22.99455,-4.8270226,-7.211958
randomcircuit_indep_none_13_s18.qasm,randomcircuit,indep,none,13,9.892389,8.947107,2.690447,-19.080032,4.120894,-13.321695,-8.522141,12.95446,-3.4713752,-14.48112,6.8826036,23.432093,13.489441,22.63402,10.541316,1.2658484,-34.51387,0.29709393,-3.5467198,36.43368,40.29417,8.931174,33.53858,13.518736,23.302433,-7.522538,-1.0749855,8.585997,10.151139,19.43395,-28.393625,16.138092,-31.040623,14.848731,-16.187546,-26.360281,28.927568,-3.9545426,-12.06496,-23.237183,-1.0752583,6.310515,8.44303,8.880304,-49.550026,0.32081795,25.974716,-27.416773,-2.7560647,-20.057741,-11.703919,13.135894,2.1350293,-6.9486027,10.52498,3.0985873,-9.341574,-5.8992076,-2.6252496,-5.1535068,-14.671141,22.228415,-2.848733,-11.917031,16.388884,-13.800242,-2.055656,32.66385,-15.472521,4.4436364,29.186089,-6.4450507,-6.014241,1.5846967,-13.784756,-12.58359,24.7656,7.153949,4.893086,-20.30459,8.240369,4.7903323,23.981026,-14.870323,11.830917,13.486999,-28.582876,-8.443857,17.43976,-13.628173,-18.04386,4.2737336,-9.120923,-8.300811,6.689283,-37.91007,-0.9120354,30.862154,5.914284,-11.062457,9.903233,-11.79381,15.010591,26.460735,-6.6207275,-15.418339,-17.971434,19.777678,6.250369,15.864199,-11.160654,13.441942,6.2449064,15.273737,-8.766237,13.345057,23.145308,18.602722,-8.780535,-13.789369,19.32486,-5.7455482,-15.991653,-3.0840983,19.906826,-15.822266,-1.9517976,-4.756811
randomcircuit_indep_none_13_s2.qasm,randomcircuit,indep,none,13,-20.718151,-4.166204,-6.376171,-2.369941,10.512455,-12.595327,0.29269224,5.567208,0.13497274,-17.103071,-6.853192,4.5894604,9.707178,19.015713,-3.8726835,-13.616591,-22.464033,24.716578,9.048556,21.259993,41.328293,-10.539324,8.004599,28.70038,29.061207,-45.134956,-19.586699,16.488224,-1.4583243,33.244686,3.5215554,14.418723,-12.589461,11.306038,9.167604,-15.062264,27.57935,13.546954,-18.676762,-16.020067,12.787882,0.12840074,24.909946,28.600916,-42.441902,-16.927565,27.260107,-27.310242,-8.701423,-2.4179988,17.782398,3.8885703,-14.404165,9.33686,-12.393065,4.5925922,-18.607445,0.009345746,-36.548805,-23.60576,-19.249317,13.145342,21.898352,3.0344374,21.32358,4.192083,-21.404295,23.938631,-32.302914,28.382627,25.434649,-12.956191,-9.415322,20.752895,-2.1406817,-6.3759017,14.537271,-17.756884,27.221739,10.753998,-18.200024,9.572878,25.943102,3.6135237,30.884066,2.9969053,-8.621146,0.8287361,13.560929,-19.311138,10.21133,25.148073,-11.028716,-10.49228,6.8598146,-22.476448,-8.421854,16.854658,13.637139,7.821329,22.761175,-18.48842,23.996218,32.183983,-4.3522487,-24.597704,-13.318096,-7.7352324,16.861225,13.261676,2.5619512,31.167301,7.6236086,-21.141766,-25.536846,23.502407,0.04229,-1.3755772,-16.69783,-3.295459,13.627484,4.96726,-16.07207,-16.553507,-18.917725,-4.8527737,-2.0830622,-7.243989
